time,lat,lon,depth,station,cast,temp,sal,avg_fix_rate_15N2,stdev_15N2_fix_rate,avg_fix_rate_13C,stdev_13C_fix_rate,below_detection_limit_Nfix,below_detection_limit_Cfix,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2023-01-31T14:09:30,12.36152,-140.00366,5,4.0,1.0,24.9444,34.2706,0.0651433255024543,0.0040839165589715,11.591443965275152,2.949592313085467,,,25.326396624247234,22.56778844197591,34.08537801106771,0.1290201569596926,0.282414399087429,2.61975904305776,4.905948718388875,4.199891425066263,0.6662889683948022,217.64334012486012,11.831311455545489,0.0115401953521269,0.1594377926838487,1.3604878693380782
2023-02-01T12:04:34,9.40026,-140.0069,5,5.0,1.0,26.0453,34.5091,,,13.914223202179931,0.8912754615264934,1.0,,26.2721045811971,22.515315691630047,34.33612823486328,0.2137619132796923,0.2913736303647359,3.858659148216248,5.112934827804565,6.508119529812221,0.8015426822239766,213.22321526709771,12.915611082687413,0.0167805924365891,0.2103211764042481,1.649394665611543
2023-02-01T12:04:34,9.40028,-140.00688,25,5.0,1.0,26.0573,34.5103,,,13.298911424343842,1.0360596967541411,1.0,,26.20713647206624,22.59377034505208,34.3406670888265,0.2205758020281791,0.258217101295789,4.751852750778198,4.914596637090047,6.57416710505914,0.8078817257968337,212.58522546296876,12.96320702383948,0.0112263410458868,0.2262796127858255,1.5455076117071878
2023-02-01T12:04:34,9.40028,-140.00688,75,5.0,1.0,12.6422,34.7012,,,0.4921027925493209,0.1109425007313862,1.0,,19.53564993540446,24.63068008422852,34.53858629862467,3.213782032330831,0.7412432332833608,8.118358929951986,4.231039047241211,16.313834898171404,1.469240706414172,136.98230540752968,21.13769700378437,0.0014495166672081,0.3442689966177108,0.9729326441883904
2023-02-01T12:04:34,9.40028,-140.00688,100,5.0,1.0,11.7456,34.7283,,,,,1.0,1.0,14.998047590255736,25.82414531707764,34.59738349914551,9.439719200134276,1.2862549722194672,11.847156763076782,2.8269404768943787,,,,,,,
2023-02-01T12:04:34,9.40028,-140.00687,125,5.0,1.0,11.3111,34.7177,,,0.550670943490526,0.5510716153748237,1.0,,12.751049995422363,26.55554485321045,34.6734561920166,19.155139923095703,1.8336156606674197,21.70587921142578,1.4202855229377749,,,,,,,
2023-02-01T12:04:34,9.4003,-140.00688,45,5.0,1.0,19.4099,34.2782,0.1157882639216464,0.1083758912611197,8.557289622787865,0.9427918525825788,,,26.06460158030192,22.723475138346355,34.3978157043457,0.3888845294713974,0.306650161743164,4.847145239512126,5.103480100631714,8.33504591882199,0.9393795025535704,197.99986368419923,14.263212628661329,0.0076408913409977,0.2865863508777811,1.4431665949522658
2023-02-03T12:30:00,7.4443,-140.0009,8,,,26.98,34.66,,,10.19209174891772,0.6037699205364278,1.0,,26.85252475738525,22.55767250061035,34.59692478179932,0.546529158949852,0.2953522279858589,4.949174523353577,5.138721942901611,7.913820157448394,0.8842410584135489,212.101503471542,13.96596443280418,0.0173885023844698,0.2264813103829466,1.728188456346576
2023-02-04T14:07:28,2.62226,-140.00184,5,7.0,1.0,25.6096,34.5581,0.1171156355695597,0.0341739444875918,17.35066797247025,2.930829131299596,,,26.49831549326579,22.846548398335774,34.930935541788735,2.5889838536580405,0.4255537887414296,5.368042230606079,4.748189926147461,10.04264193400569,1.0466669549932297,213.89963787790987,16.36842896230567,0.0181068954725551,0.1951170098618712,1.771279167267618
2023-02-05T11:09:18,0.00012,-140.00026,5,8.0,1.0,25.5133,34.7006,0.146171085730064,0.0880966731046135,20.987566660694583,1.7960269859451494,,,26.199700673421223,23.03787899017334,35.077402114868164,3.077336092789968,0.4482211545109749,4.853875915209453,4.607217947642009,13.315872410306069,1.2390252533368469,208.87953227756168,19.10680381488169,0.0217994008544334,0.2253440652566436,2.026025679311554
2023-02-05T11:09:18,0.00012,-140.00026,100,8.0,1.0,21.6242,34.8903,,,1.336917504040497,0.0969830670462487,1.0,,22.791651010513306,24.52143692970276,35.21628475189209,5.979617297649384,0.6510033681988716,5.892963111400604,3.3649858832359314,,,,,,,
2023-02-05T11:09:18,0.00012,-140.00024,45,8.0,1.0,24.1259,34.7549,,,15.578969162162512,0.4198165543997818,1.0,,25.721863110860188,23.370405515034992,35.11202430725098,3.5986289978027344,0.4855014185110728,5.085316777229309,4.360771059989929,14.830466218290317,1.325316378148723,189.17000353330468,20.956920322032023,0.0108247513890067,0.3982484866864883,1.6488862787374998
2023-02-05T11:09:18,0.00012,-140.00024,75,8.0,1.0,23.9894,34.9106,,,4.928791300662184,0.3305008408886976,1.0,,24.85377264022827,23.804365793863933,35.17497475941976,5.00252624352773,0.5955988168716431,5.58072030544281,4.111535489559174,17.91014525294687,1.4928415138272646,159.85657823090622,24.969628527766417,0.0016116328511087,0.2786236050306015,0.8086222179699221
2023-02-05T11:09:18,0.00012,-140.00024,125,8.0,1.0,19.378,35.023,,,0.2719918651955815,0.0619647280761117,1.0,,18.5577449798584,25.79420042037964,35.197306632995605,9.991562128067017,0.8568706810474396,9.619031190872192,2.3997671008110046,,,,,,,
2023-02-05T11:09:18,0.00013,-140.00024,25,8.0,1.0,25.3831,34.7025,,,16.58856921203752,0.7293437264211317,1.0,,25.97831169764201,23.2010022799174,35.09964529673258,3.221009532610575,0.4473887756466865,4.830133398373921,4.377098917961121,13.732050674659035,1.2633249613771091,201.86695090926045,19.60602302104296,0.0163319904313541,0.3111458923667969,1.899105102755052
2023-02-07T14:00:00,-0.0003,-139.9966,8,,,25.67,34.72,0.1916465502917692,0.0212941203623008,12.176847104533872,0.3758369521168434,,,26.189601182937626,23.084508895874023,35.0947265625,3.112003415822983,0.4477559402585029,4.8557239174842834,4.611488163471222,13.558404323950649,1.255036398923932,208.8648175795392,19.172661663344662,0.0211430834472902,0.2301232766670519,2.0469103205639194
2023-02-08T14:01:46,-1.999,-139.99714,5,9.0,1.0,25.3171,35.1067,0.6176089766104459,0.3127036140648762,21.05994200700762,1.478292589045486,,,26.42158095041911,23.04443407058716,35.190245628356934,3.357840597629547,0.4335848068197568,3.880193769931793,4.563638091087341,12.724476093426942,1.2153349748118587,214.31885416806284,17.941673156807205,0.0185281021877013,0.1847031905781679,1.828410885645899
2023-02-09T11:59:17,-3.99972,-139.9936,5,10.0,1.0,26.3268,35.2794,0.2599934713061064,0.0860511841548694,13.745660495063047,1.295546994526225,,,26.95329236984253,22.95051352183024,35.301421801249184,3.610172311464945,0.3739991684754689,2.5899516542752585,4.552030801773071,11.634143304080634,1.1549611844822287,215.9605209678417,16.56207043956804,0.0185816285011243,0.1812882168887928,1.794838406960429
2023-02-09T11:59:17,-3.99972,-139.9936,75,10.0,1.0,26.3128,35.2782,,,3.292396993958437,0.3638957237637079,1.0,,26.33861796061198,23.42247708638509,35.33876927693685,4.570656061172485,0.4552285149693489,2.721221923828125,4.539953788121541,12.696990974246642,1.2193782320244533,202.01327216623437,16.026701442899224,0.002782031377137,0.3337253513745781,1.017468994483117
2023-02-09T11:59:17,-3.99972,-139.9936,125,10.0,1.0,21.6593,35.9898,,,0.3167889293981276,0.0384470838762769,1.0,,22.26160717010498,25.00157642364502,35.61577224731445,6.4037861824035645,0.610541969537735,3.730142414569855,3.2378591299057007,,,,,,,
2023-02-09T11:59:17,-3.9997,-139.99363,100,10.0,1.0,25.4092,35.5722,,,1.2090743048507744,0.0596128089455549,1.0,,25.36319136619568,23.852027654647827,35.42647361755371,4.463845729827881,0.467228502035141,2.564765751361847,4.361052811145783,,,,,,,
2023-02-09T11:59:17,-3.9997,-139.99362,45,10.0,1.0,26.322,35.2777,0.0997959492806808,0.0493214322632984,8.523825617228747,0.6610390603878316,,,26.73000685373942,23.17778714497884,35.29952303568522,3.95473712682724,0.3646413659056027,2.553426722685496,4.56528377532959,11.74514129012734,1.169247501529414,216.68105477097663,16.337411124260548,0.0100969686136533,0.2979528342839297,1.482497364282656
2023-02-09T11:59:17,-3.9997,-139.9936,25,10.0,1.0,26.3358,35.2792,0.1681286544847776,0.0190494598922577,20.75263931220009,1.0883603898805152,,,26.83453766504924,23.0687837600708,35.30226834615072,3.703615625699361,0.3807260890801747,2.464372217655182,4.5663886070251465,11.65971454978086,1.1596135956545062,217.34075911839832,16.497929327189325,0.0139806161362989,0.2299154216889427,1.670899109294088
2023-02-13T14:04:25,5.26895,-144.50878,5,13.0,1.0,26.4649,34.8233,0.0724473710243292,0.0856851637802724,13.377941938839484,0.8019965865541642,,,27.05812708536784,22.588794072469074,34.78920364379883,1.4236410061518352,0.3785357276598612,4.282468477884929,4.753025690714519,9.6421567471697,1.0053711240180312,212.74969987573124,15.450131971383811,0.0184770187643164,0.2187677075126015,1.7587286877679291
2023-02-14T15:02:22,8.539,-147.2681,5,16.0,1.0,26.6485,34.4502,,,13.38246998566612,1.0084057627212613,1.0,,26.63777033487956,22.447912216186523,34.426265716552734,0.0953742265701294,0.2433134168386459,2.4147358735402427,4.65186341603597,6.376825489569196,0.7743697588449032,212.76872259381028,12.563743813892728,0.0177662945370688,0.223086068086576,1.6904399162158874
2023-02-15T14:32:31,11.654,-149.8693,5,17.0,1.0,25.3316,34.3699,,,9.001460044023004,1.1614436059704285,1.0,,25.395618120829266,22.60882123311361,34.18705940246582,0.0648150152216355,0.237572893500328,1.5837827324867249,4.821065266927083,2.4499057171631917,0.5350920706987174,217.68387733403975,11.127021153456004,0.0090385364974284,0.1211098713320083,1.1924675066259085
2023-02-16T14:39:43,15.0437,-152.7284,5,19.0,1.0,24.8682,34.4536,,,5.8963868473294285,0.261786048427633,1.0,,24.623379707336422,22.90314261118571,34.24748420715332,0.0267379021582504,0.1739775836467743,0.9987142781416576,4.92258636156718,0.6986950597605092,0.4233460994436998,218.75229310992097,10.63840525783294,0.005014430576807,0.0808638345697402,0.9019583177286408
