time,lat,lon,depth,station,cast,Cfix,stdev_Cfix,chl_a,DailyIntegratedPAR,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2021-12-02T12:51:00,4.7745,-139.91,5,9.0,7.0,11.961867738607124,0.9124739031244432,0.41616,40.46,27.183103879292805,22.553112983703613,34.656323750813804,1.8659865061442056,0.4052903205156326,1.7870949904123945,4.682093103726705,9.109716433016771,0.9799906236652958,213.00285372590503,15.60914706190398,0.017742582087961,0.2237560898771097,1.7541956943317347
2021-12-03T13:30:00,1.1248,-140.01,5,10.0,1.0,20.605407870088133,7.611135405640407,0.3901625,37.47,26.049917380015057,23.16396125157674,35.001189867655434,5.26580826441447,0.7392265299956003,2.916639884312948,4.716342409451802,11.71296910263771,1.142687676418469,211.2282268061789,17.925672270130082,0.019131718684961,0.2219119543125066,1.8859613368457204
2021-12-04T11:12:00,0.0819,-139.9,5,11.0,,19.61809210076534,0.8544729172385837,0.98,38.13,25.90309476852417,23.2540561358134,35.08815860748291,5.661176443099976,0.7708789060513178,2.7918055256207785,4.700120806694031,12.907777168536777,1.208833669849073,208.4026933149437,19.01420614665848,0.0217657646571753,0.2448247336133437,2.017620977578657
2021-12-05T23:54:00,-0.5085,-140.0,5,11.0,,22.538620745911228,1.031739515103803,0.28,40.86,25.86750157674153,23.28780206044515,35.133618672688804,5.780421177546184,0.779293417930603,2.682935833930969,4.691128969192505,13.416339767099728,1.238271992992606,208.8585620070824,19.25994282178216,0.0216978865703857,0.241924375004012,2.021060518920391
2021-12-06T11:09:00,-2.5,-140.0,5,12.0,1.0,15.454921757915391,0.3167045255444068,0.38186,31.95,26.199833234151203,23.29438749949137,35.31904602050781,5.329814751942952,0.7394399543603262,2.014853815237681,4.637381394704183,12.616972281476048,1.1979338423875263,213.2396391730396,17.87526788534776,0.0186403289151942,0.2071599966536019,1.84061625494482
2021-12-08T13:58:00,0.099,-141.91,5,13.0,2.0,30.77460987638383,0.7177652788798843,0.45446,41.22,26.15288321177165,23.28365707397461,35.0964469909668,6.122897346814473,0.7171311875184377,2.754442274570465,4.705528020858765,12.916645450124726,1.2069758942750994,207.26739468715536,19.064945927174342,0.0231681631429994,0.2596673709904794,2.1011997328111827
2021-12-09T13:45:00,3.52,-144.43,5,14.0,1.0,22.465674599094644,1.7584235677123896,0.39618,26.47,27.21369997660319,22.76424725850423,34.858662923177086,4.628573417663574,0.5226167440414429,2.3340911070505777,4.597481568654378,9.682929014618738,1.0167197957070098,212.597014817368,15.92410046404224,0.0183697310461539,0.2236359575904404,1.793713300178484
2021-12-10T13:45:00,6.4995,-146.65,5,15.0,1.0,18.613195036389797,1.1829903319599888,0.37686,19.4,27.499566396077476,22.321081161499023,34.54792912801107,1.8679852485656736,0.273082544406255,0.9540624618530272,4.665316581726074,7.456746547172083,0.847182095897564,209.0980023036884,13.83113633864074,0.0172625885051351,0.2354574158900729,1.660985212885833
2021-12-11T14:45:00,9.2497,-148.69,5,16.0,1.0,5.809194304460864,0.8713936446207999,0.149225,36.0,27.12809975941976,22.188384373982743,34.20786666870117,0.5096748024225235,0.1748779987295468,0.613119641939799,4.774319728215535,3.6026363626518183,0.5900822893688362,211.17055404552457,11.417969749728474,0.0116919010448107,0.1667576919831951,1.3120897282479551
2021-12-12T15:15:00,11.907,-150.69,5,17.0,1.0,6.340234969680631,0.2050829610734018,0.138275,32.12,26.294267972310383,22.380687077840168,34.113097508748375,0.2206760471065839,0.2090505212545395,0.4680288930733998,4.752708911895752,2.5022875529465765,0.5377536355376895,214.04974048791533,11.280896445113076,0.0095492789903691,0.138020723980543,1.1878328563815252
