time,lat,lon,depth,station,cast,treatment,avg_fix_rate_13C,avg_fix_rate_13C_stdev,avg_fix_rate_15N2,avg_fix_rate_15N2_stdev,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT
2016-04-24T15:44:00,32.58,-158,15,6,1,24D,0.24,0.12,0.01,0.01,17.167468070983887,25.26355361938477,34.64813105265299,0.0703782880057891,0.3016157150268554,5.087004899978638,5.593292077382405,2.3723211338116665,0.3785795693595833,260.0230776468333,13.059497038516668,0.0062581554326862,0.0985131741811708,1.1582876096166668
2016-04-24T15:44:00,32.58,-158,15,6,1,24L-24D,10.68,,,,17.167468070983887,25.26355361938477,34.64813105265299,0.0703782880057891,0.3016157150268554,5.087004899978638,5.593292077382405,2.3723211338116665,0.3785795693595833,260.0230776468333,13.059497038516668,0.0062581554326862,0.0985131741811708,1.1582876096166668
2016-04-24T15:44:00,32.58,-158,15,6,1,24LS-24D,9.52,,,,17.167468070983887,25.26355361938477,34.64813105265299,0.0703782880057891,0.3016157150268554,5.087004899978638,5.593292077382405,2.3723211338116665,0.3785795693595833,260.0230776468333,13.059497038516668,0.0062581554326862,0.0985131741811708,1.1582876096166668
2016-04-25T15:39:00,34.05,-158,15,7,1,24L,8.69,0.84,0.03,0.04,15.691339333852133,25.429282506306965,34.418314933776855,0.0339597938582301,0.2722748157878716,5.150882601737976,5.77854045232137,4.173235654829166,0.506470594555125,266.7544174195,13.909617066375,0.0072246529355962,0.1281499306981666,1.2581587086120831
2016-04-25T15:39:00,34.05,-158,15,7,1,24D,0.21,0.01,0.12,0.11,15.691339333852133,25.429282506306965,34.418314933776855,0.0339597938582301,0.2722748157878716,5.150882601737976,5.77854045232137,4.173235654829166,0.506470594555125,266.7544174195,13.909617066375,0.0072246529355962,0.1281499306981666,1.2581587086120831
2016-04-25T15:39:00,34.05,-158,15,7,1,24L-24D,8.49,,BDL,,15.691339333852133,25.429282506306965,34.418314933776855,0.0339597938582301,0.2722748157878716,5.150882601737976,5.77854045232137,4.173235654829168,0.5064705945551252,266.7544174195,13.909617066374995,0.0072246529355962,0.1281499306981666,1.258158708612083
2016-04-26T15:48:00,37.3,-158,15,8,1,24L,14.19,,BDL,,12.707763671875,25.760508219401043,34.04049173990885,0.9359546601772308,0.589513768752416,4.758644739786784,6.160103718439738,6.193388799827083,0.6688201675811877,281.5815722147708,14.888511896127085,0.0068529543641485,0.1652067434042083,1.3467435017229168
2016-04-26T15:48:00,37.3,-158,15,8,1,24LS,13.83,0.17,BDL,0.05,12.707763671875,25.760508219401043,34.04049173990885,0.9359546601772308,0.589513768752416,4.758644739786784,6.160103718439738,6.193388799827083,0.6688201675811877,281.5815722147708,14.888511896127085,0.0068529543641485,0.1652067434042083,1.3467435017229166
2016-04-26T15:48:00,37.3,-158,15,8,1,24D,0.2,0.0,0.04,,12.707763671875,25.760508219401043,34.04049173990885,0.9359546601772308,0.589513768752416,4.758644739786784,6.160103718439738,6.193388799827083,0.6688201675811877,281.5815722147708,14.888511896127085,0.0068529543641485,0.1652067434042083,1.3467435017229166
2016-04-26T15:48:00,37.3,-158,15,8,1,24L-24D,13.99,,,,12.707763671875,25.760508219401043,34.04049173990885,0.9359546601772308,0.589513768752416,4.758644739786784,6.160103718439738,6.193388799827083,0.6688201675811877,281.58157221477086,14.888511896127085,0.0068529543641485,0.1652067434042083,1.3467435017229166
2016-04-26T15:48:00,37.3,-158,15,8,1,24LS-24D,13.63,,,,12.707763671875,25.760508219401043,34.04049173990885,0.9359546601772308,0.589513768752416,4.758644739786784,6.160103718439738,6.193388799827083,0.6688201675811875,281.5815722147708,14.88851189612708,0.0068529543641485,0.1652067434042083,1.3467435017229168
2016-04-27T15:50:00,36.57,-158,15,9,1,24L,7.19,0.31,0.01,0.0,13.4743332862854,25.680288632710774,34.13425636291504,0.4424882481495539,0.4293649444977442,4.777647018432617,6.0448354085286455,6.054439852634999,0.6548772280415,279.619965871125,14.83402238289375,0.0070901692864329,0.1625320302943124,1.353658147155833
2016-04-27T15:50:00,36.57,-158,15,9,1,24LS,6.15,0.66,0.06,0.04,13.4743332862854,25.680288632710774,34.13425636291504,0.4424882481495539,0.4293649444977442,4.777647018432617,6.0448354085286455,6.054439852635,0.6548772280415,279.61996587112503,14.834022382893757,0.0070901692864329,0.1625320302943124,1.353658147155833
2016-04-27T15:50:00,36.57,-158,15,9,1,24D,0.08,0.06,0.17,,13.4743332862854,25.680288632710774,34.13425636291504,0.4424882481495539,0.4293649444977442,4.777647018432617,6.0448354085286455,6.054439852635,0.6548772280415,279.61996587112503,14.834022382893757,0.0070901692864329,0.1625320302943124,1.353658147155833
2016-04-27T15:50:00,36.57,-158,15,9,1,24L-24D,7.1,,,,13.4743332862854,25.680288632710774,34.13425636291504,0.4424882481495539,0.4293649444977442,4.777647018432617,6.0448354085286455,6.054439852635,0.6548772280415,279.61996587112503,14.834022382893751,0.0070901692864329,0.1625320302943125,1.353658147155833
2016-04-27T15:50:00,36.57,-158,15,9,1,24LS-24D,6.06,,,,13.4743332862854,25.680288632710774,34.13425636291504,0.4424882481495539,0.4293649444977442,4.777647018432617,6.0448354085286455,6.054439852635,0.6548772280415,279.619965871125,14.83402238289375,0.0070901692864329,0.1625320302943124,1.353658147155833
2016-04-28T15:36:00,35.46,-158,15,10,1,24L,11.78,0.36,0.02,0.01,14.307801723480225,25.585811614990234,34.23282241821289,0.162494845688343,0.3177491575479507,4.945650418599446,5.93891962369283,4.988780319691251,0.56443840016925,269.98690923054164,14.472105860708332,0.0078215263395895,0.1382511810709583,1.3562793284658332
2016-04-28T15:36:00,35.46,-158,15,10,1,24D,0.2,0.04,0.06,0.03,14.307801723480225,25.585811614990234,34.23282241821289,0.162494845688343,0.3177491575479507,4.945650418599446,5.93891962369283,4.988780319691251,0.56443840016925,269.98690923054164,14.472105860708332,0.0078215263395895,0.1382511810709583,1.3562793284658332
2016-04-28T15:36:00,35.46,-158,15,10,1,24L-24D,11.58,,,,14.307801723480225,25.585811614990234,34.23282241821289,0.162494845688343,0.3177491575479507,4.945650418599446,5.93891962369283,4.988780319691251,0.56443840016925,269.98690923054164,14.472105860708332,0.0078215263395895,0.1382511810709583,1.3562793284658332
2016-04-30T15:32:00,38.09,-158,15,12,1,24L,21.77,0.55,0.01,0.0,12.341480255126951,25.79062509536743,33.9892578125,1.3181412269671755,0.6777951021989187,4.965139508247376,6.221086859703064,6.269295175872917,0.6875018477440834,286.3998031616666,14.876387437208336,0.006362324522342,0.1630682082225833,1.3382899264508332
2016-04-30T15:32:00,38.09,-158,15,12,1,24D,0.26,0.03,0,0.03,12.341480255126951,25.79062509536743,33.9892578125,1.3181412269671755,0.6777951021989187,4.965139508247376,6.221086859703064,6.269295175872917,0.6875018477440834,286.3998031616666,14.876387437208336,0.006362324522342,0.1630682082225833,1.3382899264508332
2016-04-30T15:32:00,38.09,-158,15,12,1,24L-24D,21.51,,0.01,,12.341480255126951,25.79062509536743,33.9892578125,1.3181412269671755,0.6777951021989187,4.965139508247376,6.221086859703064,6.269295175872917,0.6875018477440834,286.3998031616666,14.876387437208336,0.006362324522342,0.1630682082225833,1.3382899264508332
2016-05-01T15:25:00,29.7,-158,15,13,1,24L,5.82,0.15,2.52,0.01,20.6718168258667,24.799861907958984,35.097883224487305,0.3034301251173019,0.1765580475330352,3.056363066037496,5.235992749532064,0.0085560440206966,0.2395565037927083,236.538871129375,10.140117565785834,0.0014349508728625,0.0383777058062458,0.5768153617779167
2016-05-01T15:25:00,29.7,-158,15,13,1,24D,0.16,0.02,0.17,0.21,20.6718168258667,24.799861907958984,35.097883224487305,0.3034301251173019,0.1765580475330352,3.056363066037496,5.235992749532064,0.0085560440206966,0.2395565037927083,236.538871129375,10.140117565785834,0.0014349508728625,0.0383777058062458,0.5768153617779167
2016-05-01T15:25:00,29.7,-158,15,13,1,24L-24D,5.66,,2.35,,20.6718168258667,24.799861907958984,35.097883224487305,0.3034301251173019,0.1765580475330352,3.056363066037496,5.235992749532064,0.0085560440206966,0.2395565037927083,236.538871129375,10.140117565785834,0.0014349508728625,0.0383777058062458,0.5768153617779167
2016-05-02T15:37:00,26.29,-158,15,14,1,24L,5.51,1.93,0.42,0.67,22.763648351033527,24.34043820699056,35.18610191345215,0.1738851616779963,0.1350453061362107,1.5838650663693743,5.039760033289592,1.4162881463e-06,0.2638803062340416,227.70827420550003,9.849885582922916,0.0003327181912027,0.0267882078575666,0.4746084113915
2016-05-02T15:37:00,26.29,-158,15,14,1,24LS,0.35,0.04,0.11,0.16,22.763648351033527,24.34043820699056,35.18610191345215,0.1738851616779963,0.1350453061362107,1.5838650663693743,5.039760033289592,1.4162881463e-06,0.2638803062340416,227.70827420550003,9.849885582922916,0.0003327181912027,0.0267882078575666,0.4746084113915
2016-05-02T15:37:00,26.29,-158,15,14,1,24D,7.17,0.04,1.08,0.02,22.763648351033527,24.34043820699056,35.18610191345215,0.1738851616779963,0.1350453061362107,1.5838650663693743,5.039760033289592,1.4162881463e-06,0.2638803062340416,227.70827420550003,9.849885582922916,0.0003327181912027,0.0267882078575666,0.4746084113915
2016-05-02T15:37:00,26.29,-158,15,14,1,24L-24D,5.15,,0.31,,22.763648351033527,24.34043820699056,35.18610191345215,0.1738851616779963,0.1350453061362107,1.5838650663693743,5.039760033289592,1.4162881463e-06,0.2638803062340416,227.70827420550003,9.849885582922916,0.0003327181912027,0.0267882078575666,0.4746084113915
2016-05-02T15:37:00,26.29,-158,15,14,1,24LS-24D,6.82,,0.97,,22.763648351033527,24.34043820699056,35.18610191345215,0.1738851616779963,0.1350453061362107,1.5838650663693743,5.039760033289592,1.4162881463e-06,0.2638803062340416,227.70827420550003,9.849885582922916,0.0003327181912027,0.0267882078575666,0.4746084113915
